,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,NEOUSDT,XRPUSDT,ADAUSDT,BELUSDT,XLMUSDT,BATUSDT,LINKUSDT,BANDUSDT,ONTUSDT,IOTAUSDT
1256,18211.65000000,535.69000000,29.51910000,83.03000000,17.17900000,0.43798000,0.13087000,1.15810000,0.10184000,0.21550000,14.47350000,6.50950000,0.54400000,0.29520000
1257,18379.07000000,544.33000000,30.12000000,84.73000000,17.76100000,0.46975000,0.13703000,1.21450000,0.10817000,0.22090000,14.87540000,6.80590000,0.55690000,0.30900000
1258,18172.45000000,538.09000000,29.86450000,83.51000000,17.42100000,0.45273000,0.13394000,1.18410000,0.10489000,0.21840000,14.60000000,6.67310000,0.55070000,0.30290000
1259,17887.82000000,523.00000000,29.33630000,80.87000000,16.74800000,0.42818000,0.12905000,1.11500000,0.09967000,0.21130000,14.13510000,6.39240000,0.53160000,0.29370000
1260,18107.25000000,527.32000000,29.50300000,81.54000000,16.98300000,0.43254000,0.12907000,1.14920000,0.10060000,0.21450000,14.37540000,6.64050000,0.53900000,0.29810000
1261,18196.37000000,532.95000000,29.67890000,82.27000000,17.03700000,0.43640000,0.13187000,1.15430000,0.10050000,0.21650000,14.37780000,6.65620000,0.54210000,0.29920000
1262,18179.07000000,529.99000000,29.68760000,81.76000000,17.06000000,0.42926000,0.13280000,1.16360000,0.10085000,0.21640000,14.31410000,6.64070000,0.54190000,0.29990000
1263,18295.40000000,534.39000000,29.75330000,82.62000000,17.17000000,0.43204000,0.13349000,1.16500000,0.10242000,0.21790000,14.39100000,6.71170000,0.54530000,0.30440000
1264,18554.93000000,553.46000000,30.05610000,84.19000000,17.52900000,0.45704000,0.13703000,1.20390000,0.10460000,0.22140000,14.75000000,6.96660000,0.55770000,0.31400000
1265,18480.00000000,552.94000000,30.06170000,83.82000000,17.50000000,0.44836000,0.13602000,1.21360000,0.10406000,0.22150000,14.68570000,6.97280000,0.55700000,0.31680000
1266,18504.89000000,562.55000000,30.23200000,84.28000000,17.65000000,0.46538000,0.13923000,1.21380000,0.10686000,0.22320000,14.73250000,6.95800000,0.56110000,0.32440000
1267,18573.58000000,573.03000000,30.60400000,84.59000000,17.71800000,0.46928000,0.14507000,1.23480000,0.10735000,0.22610000,15.01420000,6.99740000,0.56330000,0.32910000
1268,18550.21000000,566.94000000,30.43770000,84.64000000,17.58200000,0.46623000,0.15014000,1.22250000,0.10658000,0.22430000,14.80010000,6.85500000,0.56010000,0.32160000
1269,18567.04000000,572.74000000,30.41370000,85.12000000,17.72400000,0.46657000,0.14944000,1.23080000,0.10778000,0.22640000,14.87660000,7.02450000,0.56450000,0.33430000
1270,18613.41000000,573.56000000,30.34230000,85.79000000,17.66600000,0.46506000,0.14690000,1.23240000,0.10665000,0.22680000,14.79610000,7.08900000,0.56390000,0.32810000
1271,18414.43000000,560.03000000,30.02260000,82.87000000,17.18000000,0.44611000,0.14599000,1.17440000,0.10426000,0.22000000,14.50980000,6.79780000,0.55300000,0.31960000
1272,18136.30000000,552.99000000,30.22810000,81.69000000,17.01700000,0.43821000,0.14325000,1.15200000,0.10238000,0.21800000,14.35050000,6.64740000,0.53820000,0.31550000
1273,18209.51000000,560.11000000,30.52960000,82.62000000,17.21300000,0.45202000,0.14888000,1.17790000,0.10470000,0.22020000,14.47320000,6.76780000,0.54160000,0.32180000
1274,18210.50000000,559.99000000,30.30710000,82.45000000,17.20400000,0.44677000,0.14663000,1.17720000,0.10401000,0.22090000,14.41700000,6.78700000,0.54110000,0.32190000
1275,18369.00000000,573.76000000,30.48010000,83.70000000,17.47700000,0.46037000,0.14988000,1.20570000,0.10692000,0.22290000,14.67810000,6.93610000,0.54650000,0.32410000
1276,18461.19000000,581.86000000,30.43320000,85.16000000,17.71700000,0.45716000,0.14887000,1.20460000,0.10645000,0.22570000,14.86700000,6.90390000,0.56370000,0.32690000
1277,18438.26000000,580.47000000,30.47670000,87.94000000,17.84400000,0.45684000,0.14690000,1.22560000,0.10658000,0.22850000,14.93230000,6.90800000,0.56700000,0.33150000
1278,18520.00000000,586.23000000,30.52490000,87.96000000,17.97700000,0.46100000,0.15057000,1.21830000,0.10713000,0.22900000,15.03050000,7.00380000,0.56990000,0.33440000
1279,18458.13000000,580.85000000,30.46740000,86.95000000,17.96100000,0.45602000,0.15460000,1.21450000,0.10633000,0.22880000,14.96910000,6.98200000,0.57340000,0.33730000
1280,18575.01000000,582.41000000,30.75360000,87.18000000,18.06600000,0.46028000,0.15280000,1.23100000,0.10782000,0.22920000,14.97640000,7.12510000,0.57920000,0.34770000
1281,18637.79000000,591.64000000,31.05970000,88.58000000,18.26000000,0.46551000,0.15242000,1.25940000,0.10839000,0.23440000,15.08000000,7.15900000,0.58500000,0.34830000
1282,18747.04000000,595.99000000,30.74710000,88.16000000,18.17300000,0.46524000,0.15561000,1.25930000,0.10868000,0.23950000,15.01910000,7.11350000,0.58000000,0.35990000
1283,18567.70000000,590.90000000,30.61710000,87.14000000,18.09500000,0.48650000,0.15279000,1.24300000,0.11143000,0.23880000,14.90520000,7.00000000,0.58450000,0.35280000
1284,18619.88000000,594.27000000,30.65870000,87.94000000,18.12000000,0.50632000,0.15377000,1.27130000,0.11299000,0.23840000,14.91980000,7.06500000,0.58210000,0.35650000
1285,18594.27000000,599.97000000,30.45390000,87.42000000,17.98800000,0.51381000,0.15529000,1.24270000,0.11257000,0.23740000,14.93700000,7.14910000,0.57870000,0.34900000
1286,18530.07000000,599.52000000,30.35820000,89.55000000,18.05700000,0.54250000,0.15659000,1.23100000,0.11752000,0.23800000,15.11290000,7.10360000,0.57920000,0.34950000
1287,18261.86000000,589.90000000,30.09470000,85.95000000,17.65600000,0.52654000,0.14940000,1.16940000,0.11289000,0.23200000,14.76930000,7.01580000,0.56810000,0.33820000
1288,18376.42000000,596.01000000,30.29280000,86.86000000,17.90800000,0.53927000,0.15052000,1.22030000,0.11394000,0.24750000,14.85370000,6.96470000,0.57460000,0.34330000
1289,18352.93000000,597.30000000,30.33360000,87.58000000,18.49900000,0.54542000,0.15106000,1.20280000,0.11660000,0.25370000,14.89410000,7.05990000,0.60030000,0.34200000
1290,18346.23000000,593.34000000,30.18040000,86.54000000,18.67800000,0.52952000,0.14897000,1.20200000,0.11530000,0.25730000,14.77940000,7.09880000,0.59820000,0.34050000
1291,18444.44000000,597.98000000,30.39310000,87.25000000,18.85500000,0.54047000,0.14887000,1.19540000,0.11828000,0.25770000,14.98730000,7.34190000,0.60260000,0.35000000
1292,18373.00000000,596.14000000,30.36470000,87.45000000,18.81800000,0.54581000,0.14892000,1.18550000,0.11634000,0.26050000,14.99440000,7.30000000,0.60150000,0.34850000
1293,18410.29000000,605.65000000,30.53630000,87.94000000,18.80000000,0.57234000,0.15224000,1.19670000,0.12056000,0.25550000,15.30500000,7.44670000,0.60600000,0.35660000
1294,18415.70000000,609.89000000,30.61820000,88.51000000,18.85300000,0.60338000,0.15369000,1.20330000,0.13022000,0.25310000,15.38280000,7.45220000,0.60890000,0.36190000
1295,18368.00000000,608.58000000,30.99500000,89.03000000,19.09300000,0.61579000,0.15445000,1.19740000,0.13231000,0.25480000,15.27460000,7.28720000,0.60840000,0.36120000
1296,18367.54000000,611.23000000,31.69940000,88.80000000,19.19800000,0.61307000,0.16869000,1.20240000,0.14928000,0.26030000,15.86410000,7.38220000,0.60510000,0.36460000
1297,18465.98000000,617.25000000,31.73610000,91.50000000,19.66100000,0.59227000,0.16626000,1.20320000,0.15790000,0.25780000,15.80120000,7.69070000,0.61600000,0.36630000
1298,18337.04000000,611.41000000,31.93230000,88.96000000,19.43200000,0.59974000,0.16924000,1.17480000,0.15634000,0.25630000,15.50940000,7.60000000,0.61330000,0.35950000
1299,18338.52000000,613.09000000,32.83870000,89.69000000,20.07200000,0.63776000,0.16985000,1.20480000,0.16183000,0.26450000,15.68620000,7.83380000,0.62710000,0.35920000
1300,18441.19000000,617.95000000,33.64850000,91.69000000,20.96600000,0.68505000,0.17989000,1.22160000,0.18228000,0.26580000,16.18750000,7.77000000,0.64460000,0.36800000
1301,18322.38000000,613.77000000,33.20700000,90.75000000,20.50900000,0.73306000,0.17650000,1.25640000,0.17417000,0.26610000,16.13220000,7.68050000,0.64550000,0.37550000
1302,18394.28000000,608.33000000,32.82830000,89.14000000,20.00400000,0.69859000,0.16645000,1.22600000,0.16290000,0.25990000,15.72410000,7.49790000,0.62400000,0.37930000
1303,18369.36000000,604.88000000,33.05150000,88.86000000,19.88000000,0.69657000,0.16714000,1.23030000,0.16994000,0.26470000,15.62840000,7.49000000,0.62370000,0.40280000
1304,18613.80000000,620.88000000,34.90190000,93.11000000,21.10600000,0.71001000,0.17538000,1.26940000,0.17320000,0.27280000,16.16450000,7.71240000,0.64610000,0.40850000
1305,18983.15000000,608.58000000,33.58730000,90.17000000,19.66700000,0.64846000,0.16500000,1.23000000,0.15906000,0.25590000,15.55720000,7.33690000,0.61370000,0.37810000
1306,18887.00000000,607.40000000,33.27600000,89.35000000,19.56900000,0.64719000,0.16393000,1.19000000,0.15750000,0.25360000,15.56770000,7.31540000,0.60940000,0.38550000
1307,19064.99000000,606.73000000,32.99370000,88.74000000,19.14700000,0.63115000,0.16514000,1.17730000,0.15691000,0.24870000,15.36230000,7.18830000,0.59710000,0.37870000
1308,19176.06000000,597.53000000,32.89930000,87.03000000,18.73700000,0.60735000,0.15692000,1.13900000,0.14877000,0.24300000,15.14360000,7.00910000,0.58630000,0.37070000
1309,19167.81000000,604.44000000,33.16140000,89.28000000,19.37200000,0.68454000,0.16501000,1.16880000,0.16997000,0.25570000,15.45760000,7.24440000,0.60590000,0.37900000
1310,19384.43000000,601.25000000,32.76760000,89.44000000,19.07600000,0.64617000,0.16076000,1.14810000,0.16880000,0.25010000,15.47520000,7.13300000,0.60220000,0.37640000
1311,19358.57000000,606.96000000,33.03890000,90.46000000,19.60000000,0.67198000,0.16761000,1.16320000,0.18844000,0.25680000,15.60830000,7.38740000,0.62760000,0.37750000
1312,19296.13000000,608.25000000,33.11430000,90.48000000,20.01800000,0.67751000,0.16989000,1.17860000,0.18819000,0.26030000,15.61910000,7.36790000,0.62930000,0.40010000
1313,19204.64000000,606.44000000,33.36180000,90.00000000,20.02700000,0.67062000,0.16726000,1.16860000,0.18464000,0.26070000,15.69450000,7.44370000,0.63080000,0.38900000
1314,19254.42000000,607.23000000,33.18570000,89.96000000,20.44100000,0.69549000,0.16806000,1.17210000,0.18692000,0.26650000,15.73990000,7.33580000,0.63360000,0.38690000
1315,19160.01000000,607.39000000,33.02570000,89.68000000,20.26300000,0.73287000,0.17024000,1.15910000,0.19264000,0.26410000,15.75960000,7.29500000,0.63500000,0.39210000
1316,19057.68000000,607.07000000,32.85520000,89.34000000,19.93000000,0.71346000,0.16753000,1.15120000,0.18437000,0.26120000,15.78510000,7.25790000,0.62860000,0.38570000
1317,18939.30000000,599.51000000,33.07110000,88.28000000,20.05700000,0.67731000,0.16218000,1.13330000,0.17453000,0.25540000,15.40590000,7.06380000,0.62050000,0.37880000
1318,19123.23000000,603.38000000,33.66410000,88.50000000,20.32700000,0.69549000,0.16445000,1.13650000,0.18231000,0.25740000,15.56460000,7.06480000,0.62480000,0.38010000
1319,19160.01000000,604.97000000,33.94070000,89.25000000,20.49900000,0.69400000,0.16721000,1.13830000,0.19571000,0.26130000,15.67030000,7.21630000,0.63880000,0.38450000
1320,19161.74000000,601.57000000,34.62940000,89.19000000,20.65100000,0.68621000,0.17074000,1.14540000,0.20610000,0.26270000,15.48660000,7.25180000,0.64400000,0.39400000
1321,19099.63000000,604.80000000,34.69000000,89.62000000,20.89500000,0.67302000,0.16891000,1.16410000,0.20079000,0.26650000,15.71490000,7.37040000,0.65200000,0.39910000
1322,18975.81000000,594.25000000,33.64160000,87.68000000,20.14400000,0.64899000,0.16324000,1.12300000,0.19666000,0.25900000,15.35850000,7.11950000,0.62380000,0.37780000
1323,18808.03000000,584.74000000,32.70480000,86.39000000,19.56400000,0.63929000,0.16122000,1.11230000,0.19172000,0.25320000,15.21420000,6.99470000,0.61180000,0.36730000
1324,18685.82000000,581.96000000,32.63090000,85.41000000,19.54900000,0.62726000,0.15862000,1.10430000,0.18377000,0.25260000,15.05250000,7.03460000,0.60510000,0.35880000
1325,18879.49000000,589.63000000,32.91610000,87.21000000,19.82800000,0.64744000,0.16287000,1.11390000,0.19379000,0.25600000,15.27500000,7.04090000,0.61420000,0.36070000
1326,18895.00000000,592.52000000,33.07300000,87.48000000,20.01900000,0.65086000,0.16157000,1.12140000,0.19739000,0.25650000,15.33100000,7.00270000,0.61340000,0.35940000
1327,18975.13000000,592.82000000,33.10420000,88.11000000,20.15000000,0.68077000,0.16389000,1.12130000,0.20074000,0.25780000,15.37070000,7.08640000,0.61940000,0.36590000
1328,19115.18000000,595.60000000,33.06360000,88.25000000,20.05500000,0.67424000,0.16471000,1.13460000,0.20076000,0.26350000,15.44390000,7.14010000,0.62610000,0.37070000
1329,19169.79000000,595.28000000,33.39750000,88.05000000,20.16200000,0.67221000,0.16540000,1.14240000,0.20560000,0.26550000,15.38790000,7.14720000,0.63180000,0.37520000
1330,19287.88000000,601.56000000,33.51780000,88.65000000,20.42400000,0.68073000,0.16955000,1.14220000,0.22637000,0.26750000,15.40920000,7.20100000,0.64040000,0.38670000
1331,19281.55000000,601.03000000,33.67230000,90.05000000,20.75000000,0.69582000,0.17344000,1.14130000,0.21943000,0.26770000,15.54930000,7.22050000,0.64010000,0.39240000
1332,19291.59000000,599.18000000,33.23610000,88.56000000,20.66000000,0.69270000,0.17270000,1.19000000,0.22021000,0.26870000,15.42070000,7.32860000,0.64520000,0.38240000
1333,19198.55000000,593.27000000,32.88070000,87.54000000,20.11100000,0.66927000,0.16791000,1.14020000,0.21455000,0.26530000,15.18350000,7.13870000,0.62780000,0.37420000
1334,19268.99000000,596.13000000,33.15580000,88.20000000,20.54100000,0.69084000,0.17060000,1.17300000,0.22146000,0.27590000,15.32910000,7.29000000,0.64810000,0.38610000
1335,19126.84000000,593.67000000,32.89460000,87.86000000,21.40900000,0.70628000,0.16942000,1.15850000,0.22509000,0.27790000,15.28180000,7.23840000,0.68600000,0.38030000
1336,18988.62000000,587.55000000,32.67970000,86.69000000,20.97300000,0.68028000,0.16751000,1.16950000,0.21761000,0.27290000,15.12400000,7.17560000,0.67860000,0.37150000
1337,19061.31000000,589.94000000,32.93010000,86.90000000,21.36500000,0.68445000,0.16957000,1.21250000,0.22156000,0.27810000,15.18220000,7.18660000,0.68260000,0.37500000
1338,19056.67000000,591.19000000,32.92860000,86.93000000,21.73300000,0.67878000,0.17118000,1.22700000,0.21905000,0.27840000,15.24880000,7.28000000,0.70380000,0.37590000
1339,18981.29000000,585.91000000,32.42020000,85.61000000,20.91600000,0.65801000,0.16419000,1.20050000,0.20744000,0.27130000,14.93830000,7.16000000,0.68020000,0.36760000
1340,18902.39000000,581.56000000,32.06010000,83.71000000,20.12500000,0.62825000,0.16263000,1.16490000,0.19816000,0.26510000,14.58960000,7.01820000,0.66950000,0.35980000
1341,18880.27000000,578.87000000,32.09300000,83.78000000,20.25700000,0.63867000,0.16123000,1.14560000,0.20456000,0.26340000,14.58710000,6.97600000,0.69040000,0.36040000
1342,18758.71000000,569.12000000,31.68210000,82.90000000,19.74200000,0.63308000,0.15600000,1.13950000,0.20076000,0.25930000,14.25760000,6.82970000,0.67010000,0.35480000
1343,18719.11000000,569.50000000,31.29530000,81.75000000,19.71100000,0.63022000,0.15473000,1.09220000,0.19295000,0.25620000,14.20160000,6.79520000,0.69920000,0.35520000
1344,18862.54000000,575.39000000,31.59000000,82.52000000,20.10900000,0.64915000,0.15820000,1.10430000,0.20303000,0.26010000,14.38010000,6.96960000,0.70860000,0.35680000
1345,18799.32000000,569.48000000,31.54210000,81.67000000,19.71100000,0.63340000,0.15697000,1.08880000,0.19565000,0.25920000,14.29150000,6.94260000,0.69300000,0.35360000
1346,18400.98000000,554.22000000,30.64200000,79.47000000,18.87300000,0.62009000,0.15004000,1.05670000,0.18610000,0.24910000,13.66740000,6.59330000,0.67110000,0.34300000
1347,17927.98000000,532.06000000,29.98440000,76.88000000,17.46300000,0.56448000,0.13050000,0.87240000,0.17450000,0.22830000,12.41500000,6.02080000,0.60580000,0.31450000
1348,17772.02000000,527.45000000,29.66910000,77.48000000,17.33800000,0.55435000,0.13378000,0.87390000,0.17407000,0.22970000,12.57770000,5.97600000,0.59870000,0.30920000
1349,17930.86000000,529.04000000,29.68930000,77.61000000,17.78900000,0.56269000,0.13741000,0.90320000,0.17697000,0.23210000,12.73290000,6.01480000,0.60880000,0.31380000
1350,17954.09000000,531.87000000,29.81620000,77.49000000,17.99900000,0.56349000,0.13808000,0.90380000,0.18142000,0.23410000,13.05730000,6.23920000,0.61190000,0.31940000
1351,17619.90000000,516.01000000,29.28940000,76.15000000,16.92900000,0.51019000,0.13060000,0.87150000,0.16263000,0.22190000,12.50650000,5.74440000,0.57460000,0.30190000
1352,16878.80000000,500.10000000,27.80200000,74.51000000,16.56300000,0.50176000,0.12871000,0.83320000,0.15580000,0.21450000,11.95210000,5.49740000,0.55100000,0.28710000
1353,17060.77000000,504.34000000,28.20430000,74.95000000,17.10500000,0.51718000,0.13422000,0.86450000,0.16462000,0.22040000,12.47770000,5.82030000,0.56790000,0.30270000
1354,17285.00000000,512.69000000,28.74110000,74.94000000,17.50600000,0.53497000,0.13785000,0.88750000,0.16578000,0.22630000,12.67880000,5.89070000,0.57900000,0.30600000
1355,17100.00000000,512.69000000,28.43600000,73.85000000,17.16000000,0.52988000,0.13671000,0.87100000,0.16447000,0.22360000,12.54430000,5.85290000,0.57140000,0.30730000
1356,17369.17000000,524.79000000,28.36560000,75.30000000,17.45500000,0.54339000,0.13985000,0.91010000,0.17219000,0.22770000,12.79790000,5.97140000,0.57520000,0.31040000
1357,17054.57000000,512.26000000,27.87300000,72.68000000,16.84100000,0.51760000,0.13311000,0.87200000,0.16111000,0.21810000,12.10910000,5.81280000,0.55140000,0.30640000
1358,16732.33000000,502.52000000,27.60500000,69.80000000,16.58100000,0.49888000,0.13076000,0.85150000,0.15708000,0.21630000,11.95540000,5.60640000,0.54560000,0.29490000
1359,16905.18000000,508.00000000,28.06210000,70.85000000,16.96600000,0.51137000,0.13236000,0.87620000,0.16193000,0.22020000,12.10890000,5.78240000,0.55660000,0.30330000
1360,16674.52000000,497.38000000,27.62660000,67.88000000,16.44500000,0.48095000,0.12958000,0.84640000,0.15527000,0.21290000,11.58440000,5.66050000,0.53340000,0.29230000
1361,16693.76000000,495.39000000,27.55050000,67.18000000,16.36100000,0.48862000,0.12903000,0.85210000,0.15825000,0.21510000,11.85290000,5.57520000,0.52960000,0.28850000
1362,16531.73000000,494.52000000,27.11670000,66.77000000,16.16200000,0.47107000,0.12767000,0.84760000,0.15346000,0.21140000,11.83750000,5.57040000,0.52550000,0.28320000
1363,16516.87000000,500.14000000,26.96460000,66.69000000,16.38500000,0.48100000,0.13039000,0.85930000,0.15653000,0.21630000,12.03110000,5.68710000,0.53110000,0.28670000
